id sender,id receiver,name sender,name receiver,wire value,country sender,country receiver,trxn_id
CUST40848723,CUST48663724,DEBRA ALLEN,MARGARITA ANTONOVNA POLJAKOVA,8690.0,CA,CA,IAZM69084189
EXTERNAL804356,CUST51433743,MANON-NICOLE BLAIS,MARY YODER,2630.0,CA,CA,URXT66318158
EXTERNAL618190,CUST55611440,CLAIRE ARMSTRONG,SANDRA SIMON,2304.0,AU,CA,ELWE75035533
EXTERNAL329341,CUST65108188,CHRISTOPHER ROBINSON,ASHLEY SMITH,13041.0,US,CA,HWEN55591899
EXTERNAL477390,CUST76737479,MICHELLE CLARK,ROBIN SCHULTZ,3974.0,CA,CA,IABR52790841
EXTERNAL463722,CUST71578183,NICHOLAS LEWIS,JADE GALLEGOS,15590.0,US,CA,ZDLA72170740
CUST42544126,CUST75286779,JOHNATHAN PARK,BRANDON REID,2737.0,CA,CA,FQLB84748297
CUST33059790,CUST35475939,DR.JOHN WADE,MICHELLE BRISSON-LAPIERRE,11200.0,CA,CA,MMPL30530358
EXTERNAL239381,CUST74246290,CHEYENNE RYAN,DR.DANIEL WEBB,28776.0,US,CA,IMGV47475901
CUST67363009,CUST12800654,LOUIS SAVARD,CINDY SILVA,1636.0,CA,CA,QZJW64333525
CUST58551232,CUST67984366,GÉRARD BRETON,JAY LOVE,2392.0,CA,CA,NWBS69141197
CUST12290978,CUST39620919,YVONNE ROGERS,VICTOR GONZALEZ,1680.0,CA,CA,SCRP49818859
CUST67980492,EXTERNAL238697,ISABELLE CHAREST,BERTRAND CHARBONNEAU,7368.0,CA,CA,NSLZ84536365
EXTERNAL931873,CUST49117960,DR.BENJAMIN HILL,ERIN FIGUEROA,1995.0,CA,CA,EVZN62902506
EXTERNAL429672,CUST41016638,FREDERICK SULLIVAN,MAXIME CARRIER,1379.5,CA,CA,PLHS74361012
CUST63609566,EXTERNAL300826,SHAWN BEAN,MICHAEL BROWN,14605.0,CA,CA,LFDJ65522353
CUST77394538,CUST46083647,KIMBERLY ROBERTS,SARAH ROBERT,3500.0,CA,CA,FUTH70159740
CUST38846742,CUST56782198,JENNY HUGHES,LINDSAY LEE,2033.5,CA,CA,WGCY27431493
CUST21467547,CUST36033364,SELENA WOODS,CYNTHIA STEWART,6369.0,CA,CA,DEJW15740361
EXTERNAL178646,CUST37246779,DR.JOSHUA MOORE,DING HONG,1810.0,CA,CA,LXLT21975832
EXTERNAL529318,CUST14105591,THÉODORE-LAURENT FORGET,CAITLYN GONZALEZ,1630.0,CA,CA,PXCF81839859
EXTERNAL740903,CUST70681368,ALISHA RAJU,MELINDA EVANS,6406.0,IN,CA,DFKF52052169
EXTERNAL729782,CUST87579204,SANTIAGO PULIDO VILLA,SONG BO,897.5,MX,CA,LBZX42829035
CUST34940880,CUST99648182,JOHN JACKSON,CHAD HODGES,2932.0,CA,CA,FJVJ99265789
EXTERNAL531873,CUST24889770,ROBERT CARROLL,NICHOLAS JOHNSON,1340.0,CA,CA,XNXO14980519
CUST55748301,EXTERNAL397455,DANA COLE,FREDERIK SCHMIDTKE,3386.0,CA,GE,HOHG27753522
CUST50775065,EXTERNAL300826,KEVIN BAXTER,MICHAEL BROWN,9798.0,CA,CA,WSEB43801317
CUST45648708,CUST96702449,JOSHUA HORTON,KRISTEN PORTER,1340.0,CA,CA,RWOS81933867
CUST91690655,CUST82270981,SAMUEL CASTILLO,DR. LAUREN BOWMAN,5665.0,CA,CA,OPXO48475350
CUST71045340,EXTERNAL267560,DR.CHRISTINA SMITH,ALEXANDRIA ATKINSON,720.0,CA,AU,XNYA44402120
EXTERNAL117481,CUST59407663,CYNTHIA TYLER,SHERRY BARRERA,53228.0,CA,CA,GXXE88680991
CUST96608867,CUST41036843,CHRISTIANE HÉBERT,DR.TONYA MURPHY,3875.0,CA,CA,WFNY53506178
EXTERNAL728370,CUST36176986,AHANA  GILL,BRIAN ADAMS,8940.0,IN,CA,IFKO51671552
CUST76884144,CUST23565495,KATHRYN JOHNSON,ODETTE ST-PIERRE,17982.5,CA,CA,BEAS72650900
EXTERNAL586832,CUST30369025,GABRIEL CÔTÉ-FILLION,SCOTT GREGORY,20744.0,CA,CA,VKMC93036571
EXTERNAL588625,CUST64233390,VÉRONIQUE ST-PIERRE,DIANA PRESTON,2380.0,CA,CA,NTNA81841723
CUST62674559,CUST28523057,DR.MATTHEW TYLER,ROGER WILSON,5746.5,CA,CA,UQKK31016602
EXTERNAL519862,CUST14972219,SAMANTHA CASTRO,KATHERINE MELENDEZ,1474.0,CA,CA,OHGF50042813
EXTERNAL418376,CUST82312910,MARK BOND,RYAN COHEN,5000.0,CA,CA,QBRT49105759
EXTERNAL960125,CUST74746518,JACQUES MARCOUX,BRIAN STANLEY,5453.0,CA,CA,XJTF94216064
EXTERNAL221671,CUST87085725,DR.ADAM PEREZ,DENISE THOMAS,2617.5,CA,CA,HSJP85307067
CUST47212622,CUST45828499,LAUREN SCHULTZ,LIU GUI YING,1058.0,CA,CA,QLLS36185833
CUST12682389,CUST72047268,AURÉLIE ASSELIN,EVELYN LOWE,1529.0,CA,CA,YGOQ14701247
EXTERNAL348648,CUST27458345,ANDRES BELL,LI YONG,4494.0,US,CA,EIQK83232658
CUST11736629,EXTERNAL720535,JONATHAN BAKER,PORFIRIO BOTELLO,2300.0,CA,MX,HANG47515284
CUST80344621,EXTERNAL262815,GERALD SERRANO,PEGGY GOMEZ,1102.0,CA,CA,LOTA75204651
CUST21210370,CUST63415772,DR.CRAIG GRAVES,ANGELA MILLER,3657.0,CA,CA,ASSD61580320
CUST32763112,CUST53784323,MARC RODRIGUE,THERESA PARKER,1120.0,CA,CA,GBDN60620095
CUST71006829,EXTERNAL359097,JULIETTE TROTTIER,ZEESHAN SARAN,5050.5,CA,IN,UKUX58140374
EXTERNAL385754,CUST24258379,TIMOTHÉE DENIS,CHRISTIAN MCLAUGHLIN,9843.0,CA,CA,DVPT84530440
EXTERNAL508632,CUST10366404,GLEN PETERS,BRANDI MURPHY,2314.0,CA,CA,ATHF21004554
EXTERNAL145940,CUST11179950,MISS GERALDINE SMITH,KATHLEEN PEARSON,2211.0,UK,CA,MUQH36587597
EXTERNAL400170,CUST13851187,ADIRA KHANNA,AMY HOWARD,965.5,IN,CA,TGCW46588279
EXTERNAL294992,CUST14940080,KASHVI BHAKTA,FANG JIAN JUN,2268.0,CA,CA,PDQH71738995
CUST34608956,EXTERNAL992128,CHARLES GORDON,HOLLY GRIFFIN,15920.0,CA,CA,TKII91154095
EXTERNAL513897,CUST95087590,ÉMILE GODIN,CHARLES PADILLA,9964.5,CA,CA,NHBJ61316533
EXTERNAL617120,CUST21165327,EVA ORTEGA,CASSANDRA MORRIS,2288.0,MX,CA,KPDN38640368
CUST85236274,CUST50965670,JOEL VALENZUELA,AMBER SMITH,3461.5,CA,CA,ZOMP14485502
EXTERNAL111796,CUST80845312,ING. PAOLA CORONA,MICHEL ST-LAURENT-DUVAL,29995.0,MX,CA,UFTS66522633
EXTERNAL460545,CUST21708554,ZOE DAVIS-PALMER,RICHARD FLORES,5091.0,UK,CA,FYQZ87097633
CUST62331242,CUST67957438,QUAN LI,KAREN LEWIS,2479.0,CA,CA,KWKD76460122
EXTERNAL980615,CUST78927967,DR.JOSE VEGA,JACQUELINE WILLIAMS,30190.0,CA,CA,VRDK94035940
CUST60761972,CUST60982480,ABIGAIL MOORE,DR.KEVIN MURPHY,1259.0,CA,CA,PNTI74625911
EXTERNAL870323,CUST92550430,JULIE COLLINS,MATTHEW SANDOVAL,42730.0,US,CA,RMGZ79537830
CUST64447093,CUST16043746,SARAH PARKER,STEVEN WEBB,3300.0,CA,CA,GAJU29456097
CUST24229478,EXTERNAL696124,BRIAN DAVIS,DR TERRY LEWIS,4830.0,CA,UK,XMVY69405325
CUST19759996,EXTERNAL299757,DR.TERESA ROBBINS,TERESA GOODWIN,700.0,CA,US,CTEO22467908
EXTERNAL851038,CUST23874397,ZACHARY THOMPSON,THOMAS REYNOLDS,1720.0,CA,CA,UGRD41367845
EXTERNAL823164,CUST43770711,QI LAN YING,ETHAN WILLIAMS,15938.5,CN,CA,SGVR81725274
CUST94452305,EXTERNAL289107,MICHAEL MCCLURE,ANTHONY WEBB,3610.0,CA,CA,RLKC68420747
EXTERNAL968067,CUST35936236,GARY ANTHONY,EVAN JENKINS,7663.0,CA,CA,GPCH85379101
EXTERNAL128296,CUST54681384,SARA COOK,SARAH JAMES,1436.0,CA,CA,QQFH44284240
CUST50626228,EXTERNAL330534,TYLER BAKER,JULIE OLIVER,590.0,CA,AU,LALP13232794
EXTERNAL406939,CUST96201122,KEVIN LEE,VANESSA FONTAINE,4500.0,CA,CA,NDRS13042093
CUST99136361,EXTERNAL269417,JIMMY COLLINS,LAUREN COX,9764.0,CA,CA,EWUJ69745544
EXTERNAL710128,CUST55365429,ANDREA ROWE,JENNIFER GRANT DDS,1423.5,CA,CA,DLZO30500236
CUST76305799,EXTERNAL531196,AGUSTÍN CARLA ROBLEDO,JEFFREY HUBBARD,24547.0,CA,AU,PMWF74667403
CUST74281944,EXTERNAL750176,STEVEN KING,MARC ADAMS,2526.0,CA,CA,TLXD17785894
CUST71099554,CUST30706400,SEHER EDWIN,ROBIN MAY,1095.0,CA,CA,EAIZ59469232
CUST83427879,CUST22521253,SUN LI LI,ÉLÉONORE-DOMINIQUE DION,1352.0,CA,CA,JUAT72031329
CUST67689937,EXTERNAL649108,GENEVIÈVE PROULX,VARDANIYA AGGARWAL,5036.5,CA,CA,AQYU52818160
EXTERNAL515673,CUST86281585,FRANJO BONBACH,AARUSH BALAY,11054.0,GE,CA,AMMH88957401
EXTERNAL512379,CUST19951073,SARAH TORRES,DYLAN HALL,2563.0,CA,CA,HPYP91058740
CUST51465595,CUST65606149,JAMES VILLARREAL,MIGUEL STAFFORD,1133.0,CA,CA,VXUT32390598
CUST31432205,CUST19962271,MARCEL LANGLOIS,CHRISTINA RODRIGUEZ,3273.0,CA,CA,OLRU57510314
CUST30254474,EXTERNAL817531,GILBERT DUCHESNE,JACLYN THOMPSON,1038.5,CA,US,CEII92352828
EXTERNAL276366,CUST37836161,DR.PIERRE DION,CÉLINE ST-LAURENT,4277.0,CA,CA,MXLI18401637
CUST44090932,CUST60837679,DOUGLAS SANFORD,LAPINA ANZHELA ANTONOVNA,4735.0,CA,CA,DOOA63667965
CUST54259677,CUST98789689,DR.TODD LOPEZ,CHRISTOPHER REID,5192.0,CA,CA,OEMP88472929
CUST56118978,EXTERNAL242133,DONALD CUEVAS,THOMAS MILLER,15382.5,CA,US,LOKE60820550
CUST73597559,EXTERNAL862159,AMANDA BROWN,SANG XIU ZHEN,1820.0,CA,CN,QYJL89508000
EXTERNAL315866,CUST94084518,IAN KANE,FRED LEWIS,3366.5,US,CA,EZBM83267934
EXTERNAL245607,CUST25745065,GUO YU,KABANOV VLADILEN AVGUSTOVICH,9959.0,CN,CA,NVKI54333368
EXTERNAL293202,CUST12061065,ALEXANDER CALHOUN,STEPHEN SCHROEDER,1148.0,CA,CA,BRUP96152956
EXTERNAL406229,CUST67085424,XIONG YAN,VALERIJ VALERIANOVICH ZIMIN,8230.0,CN,CA,CVDL73187174
EXTERNAL279192,CUST39314106,KONSTANTINOV SIL'VESTR FEDOSEEVICH,DR.KIMBERLY MERCADO,12118.0,RU,CA,ASVI56238961
CUST31148679,CUST18500079,ERIKA ONEAL,AUDREY SÉGUIN,1043.0,CA,CA,IFVS85408537
CUST86574159,EXTERNAL480937,REBECCA ERICKSON MD,AMY ROBINSON,6024.0,CA,US,MQLB95381202
EXTERNAL469611,CUST69312727,LINDA BURTON,ARMAAN TALWAR,8616.0,US,CA,OTTE98734350
EXTERNAL724595,CUST73266419,SHI YANG,JENNIFER ABBOTT,2125.5,CA,CA,EIKG53334383
EXTERNAL666578,CUST80969567,LISA CROSBY,TIMOTHY MARSH,4284.0,AU,CA,VGFH49028453
EXTERNAL662488,CUST97841610,DENG DAN DAN,MARCEL BRASSARD,1336.5,CN,CA,URYW12367516
EXTERNAL650001,CUST29468453,JON LOGAN,MARK LEE,6557.0,CA,CA,EFUP16382383
CUST76467734,CUST36949249,ZOÉ TRÉPANIER,EMMANUELLE DION,8572.0,CA,CA,ZABL32494021
EXTERNAL918434,CUST64406240,DENNIS MCCARTHY,LI YING,1134.0,CA,CA,KORJ36313989
EXTERNAL495020,CUST20215129,KATRINA HILL,BHAMINI DUTT,2642.0,CA,CA,QQMP43522833
EXTERNAL107892,CUST59128002,KRISTA HOWARD,DANA BROOKS,1224.0,AU,CA,IOJT47289915
CUST25070412,EXTERNAL537755,MANON-AURÉLIE GOSSELIN,WILLIAM FLOWERS,2740.0,CA,CA,HEUJ86493339
EXTERNAL225036,CUST17822989,MELISSA CARTER,ALEXANDRA LAPLANTE,2341.0,CA,CA,FVQZ17516314
CUST87295344,CUST72716892,JOHN ANDERSON,CARMEN MÁRQUEZ GIL,2309.5,CA,CA,MJWZ61091571
EXTERNAL891610,CUST16554510,HEATHER GARDNER PHD,ANNA BOYD,1178.0,CA,CA,DKDS70626734
CUST23335563,EXTERNAL886006,JOSEPH SCOTT,PAM GONZALEZ,1806.0,CA,AU,IRVX84099527
EXTERNAL318804,CUST47510359,AMY CARPENTER,LISA GOODMAN,2015.0,CA,CA,JBVR65442033
CUST60915864,CUST33503576,STEVEN HERNANDEZ,REBECCA ARMSTRONG,1373.0,CA,CA,YUIE78317507
CUST96567835,CUST21321758,CATHERINE ARMSTRONG,TANG XIU HUA,7049.5,CA,CA,GJRS88258327
CUST87568990,EXTERNAL255867,STEVEN MADDEN,MA CHEN,1208.0,CA,CA,HGEI94135132
EXTERNAL436302,CUST39421342,THÉODORE-MAURICE DOUCET,CODY SCOTT,2592.0,CA,CA,TBZM83946168
CUST28948833,EXTERNAL739341,ARTHUR ROSS,LI ZHI QIANG,1228.0,CA,CA,BPEC70003350
EXTERNAL317824,CUST43632609,DR.JOSE CAMPBELL,NATALIE KLEIN,2065.5,CA,CA,AEHX56936770
CUST52127773,CUST67454830,LORI DUNLAP,YAN GUI RONG,30103.0,CA,CA,TRZH61331966
CUST66136146,EXTERNAL302379,DR.PAULA JONES,MICHAEL GUTIERREZ,1276.5,CA,CA,VDBU74817805
EXTERNAL466626,CUST82507062,THERESA WHEELER,DIANA WARREN,1013.0,CA,CA,MYBR56830425
EXTERNAL575498,CUST73173701,MAURICE POULIOT,JONATHAN PAYNE,3217.5,CA,CA,YFFZ46034687
EXTERNAL741730,CUST49650180,DR HELEN HUGHES,COURTNEY GARCIA,1043.5,UK,CA,AVRD69253917
EXTERNAL939283,CUST85230139,ZHAO XIU RONG,KIMBERLY FREDERICK,1052.5,CN,CA,BZUU44341629
CUST78022474,CUST92876362,HENRY KELLER,DANIEL FLEMING,1331.0,CA,CA,WGYE37779738
CUST69157760,CUST21632651,HIRAN SUBRAMANIAM,GU QIANG,1553.5,CA,CA,FYYZ85222550
EXTERNAL469161,CUST40552270,PHILLIP FOX,MARGARET BURTON,18632.0,UK,CA,YFNH34528713
CUST45481720,CUST85082634,PURAB BEDI,MADISON ORTIZ,8605.0,CA,CA,HJLL91342099
EXTERNAL735393,CUST51612823,WANG JIAN JUN,ROBERT JACKSON,1284.0,CN,CA,LTSG69554748
EXTERNAL612152,CUST21992596,JOSEPH MACK,DR.TAMMY HINTON,1354.0,CA,CA,PDDT99362561
EXTERNAL229657,CUST57993365,TRAVIS REEVES,REBECCA ESPINOZA,7529.0,AU,CA,IHEA19460632
EXTERNAL482156,CUST57416199,ROBIN PERRY,MELISSA MONTOYA,24030.0,US,CA,RHBV61578244
CUST39484760,EXTERNAL497543,HERMELINDA DOLORES VELÁSQUEZ,DEANNA SEXTON,27866.0,CA,US,WOYF27538336
CUST77770620,CUST69906565,DR.FREDERICK ADAMS,JOSEPH BRADLEY,1040.5,CA,CA,SEAL65506218
EXTERNAL213841,CUST77246467,GABRIEL SULLIVAN,BENOÎT DUGUAY,89042.0,CA,CA,UHLK35300398
CUST63557192,EXTERNAL637418,DR.KAREN GARCIA,ASHLEY ACOSTA,6920.0,CA,CA,MFPN16227418
EXTERNAL357708,CUST57196483,ROLANDO VALENZUELA LOERA,DIANE WILSON,1320.0,MX,CA,QEHN83824484
CUST71131086,EXTERNAL114798,DR.AURÉLIE DIONNE,JACQUES PROULX,2446.5,CA,CA,UKZL73409519
EXTERNAL200211,CUST97817603,ASHLEY HUGHES,ALEXANDRA HORTON,1201.5,CA,CA,NVNU25063277
CUST52246378,CUST77393028,SAMAR SHETTY,DAVID ROMAN,1427.5,CA,CA,QYNX94302923
CUST93704606,CUST65991346,KENDRA ROBERTS,CHRISTIAN KLINE,1642.0,CA,CA,BWPY10704274
CUST47016769,EXTERNAL831825,MICHAEL FINLEY,CHELSEA BOYLE,2870.0,CA,CA,NUCD62209660
CUST17582755,EXTERNAL315438,LI YU ZHEN,RÉMY-PIERRE BLAIS,3924.5,CA,CA,UMIN37922223
CUST53562544,CUST88216861,VANESSA LAPIERRE-FOURNIER,THEODORE BARRON,2854.0,CA,CA,BPQI35394695
CUST93007201,EXTERNAL739243,JOANNE JOHNSON,JOHN CHRISTENSEN,1148.0,CA,CA,STYR83132934
CUST18170580,CUST77515243,DENNIS BARNETT,ANTHONY JENKINS,1235.0,CA,CA,XRSB17996873
EXTERNAL140070,CUST40539916,SHARI HORN,SAMUEL DAWSON,9094.0,US,CA,TEMB93187952
EXTERNAL740322,CUST47808597,STEPHANIE BISHOP,KRISTA LOPEZ DVM,6130.0,CA,CA,ZOMH98357517
EXTERNAL690177,CUST51540012,SARA HESS,KIMBERLY TRUJILLO,5073.0,CA,CA,IKWH54443579
CUST30881268,EXTERNAL657066,JEANNE KIM,JASON MEJIA,1059.0,CA,US,YHTT23165980
CUST64864402,CUST42629017,THOMAS DUBÉ,DR.HEATHER ATKINS,5572.0,CA,CA,POEB71156197
EXTERNAL207883,CUST30369025,WEI XIU LAN,SCOTT GREGORY,26890.0,CN,CA,VPSH83485018
CUST16142955,EXTERNAL533400,WEI FANG,MORGAN KRAMER,3330.0,CA,CA,KYNH48926679
CUST76239937,EXTERNAL730576,TRACY HANSEN,BUROV STEPAN VLADISLAVOVICH,2738.0,CA,RU,VBFU85801323
CUST15256671,EXTERNAL398471,IND.BOBBY CHAN,PETAR WERNER,5794.0,CA,GE,KATW20468264
EXTERNAL201489,CUST22823171,ROBERT SULLIVAN,KENDRA GREER,1140.0,US,CA,PNGB48247731
EXTERNAL551649,CUST77435343,CHARLES COCHRAN,MARGUERITE RICHER,11375.0,AU,CA,SOZL46557868
CUST79978745,EXTERNAL830249,ALEXANDRA HERNANDEZ,NATHANIEL REYNOLDS,2573.5,CA,CA,ZZFV11791274
CUST19764569,CUST25269431,DILLON HOGAN,DR.ZHEN CHUN MEI,5790.0,CA,CA,NDQH84726465
CUST46359610,CUST15706281,CODY STANTON,DAWN COOPER,3188.0,CA,CA,KYQY17392652
CUST16494684,EXTERNAL633042,DR.STEPHEN MCNEIL,JENNIFER PHILLIPS,2018.0,CA,US,EPDI67539379
EXTERNAL597609,CUST35966402,ÉLISABETH GENDRON,STEPHANIE CRAWFORD,2231.0,CA,CA,FVIC88887691
CUST78993165,EXTERNAL965925,MARK WILSON,NATHAN EDWARDS,4850.0,CA,CA,CSPK11688673
EXTERNAL322457,CUST24434573,YANG YUN,DR.LAUREN PRICE,1184.0,CA,CA,INEX84385378
EXTERNAL696431,CUST26032550,CASSANDRA PEREZ,KATHERINE WELCH,2814.0,CA,CA,BKAK13516428
EXTERNAL544342,CUST63902271,WHITNEY MAY,MARY JORDAN,2723.0,US,CA,AQQF89734385
CUST15406170,EXTERNAL734994,BARBARA FOSTER,KIMAYA CHANDRA,2113.5,CA,CA,MLJM75004937
EXTERNAL731229,CUST61338634,G-ZHA GALKINA MAJJA KIRILLOVNA,OLIVIA WHITE,35962.0,RU,CA,HRXT31063561
EXTERNAL707085,CUST70319308,SONG FAN,DR.KEVIN ANDERSON,4511.0,CA,CA,DYTK17722354
CUST85208966,EXTERNAL795301,CHRISTINA LOWE,STEVEN OLIVER,785.5,CA,US,QOVW69484528
CUST56957170,EXTERNAL815570,STEPHEN MYERS,EDWARD CARROLL,12000.5,CA,US,RBFI56495136
CUST13326894,EXTERNAL711737,NATHAN LOPEZ,ASHLEY FISHER,1020.0,CA,CA,GTND18476924
CUST74542551,CUST57563078,DANIEL PÁEZ MELÉNDEZ,DHANUK BOSE,2222.0,CA,CA,YQDH28100939
EXTERNAL967635,CUST43110792,JEFFREY ROGERS,JAMES MARTINEZ,10080.5,US,CA,NNKP13900027
EXTERNAL623630,CUST81421432,CATHERINE SMITH,MARK SPARKS,1936.0,CA,CA,VHMI76138014
CUST48880535,EXTERNAL969140,OCÉANE DUVAL,DR.JOHNATHAN JAMES,2752.0,CA,CA,PGDE16484611
EXTERNAL906086,CUST19928324,ADÁN NIETO,FANG YING,1081.5,MX,CA,MKHW35352840
CUST16206007,EXTERNAL968225,VALERIE PARKER,CHRISTOPHER NORMAN,1141.0,CA,CA,FNFA97931719
EXTERNAL475179,CUST38410716,MERKUSHEVA OL'GA MAKSIMOVNA,PAULETTE HOUDE,8378.0,RU,CA,MNOD65457911
CUST38530178,CUST87498159,TIFFANY LOPEZ,BENOÎT LACHANCE,1865.0,CA,CA,RROK25708390
CUST53534271,CUST63290745,CHRISTINA HUGHES,JACQUELINE GREEN,10230.5,CA,CA,OTSH71188704
CUST72665655,EXTERNAL736932,DR.JAMES REID,MATHIEU MICHAUD,1825.5,CA,CA,JAMQ58946882
EXTERNAL920975,CUST59868172,YANG MIN,TIMOTHY VELEZ,2700.0,CA,CA,EZOO84096512
EXTERNAL209615,CUST34187404,HUGUES MALTAIS,CAMERON ADAMS,1700.0,CA,CA,VNZN44384247
CUST12671609,EXTERNAL188537,BROOKE PARKS,DR.DEBORAH WEST,1523.0,CA,CA,MCNU19400547
CUST88571882,EXTERNAL193227,DAN POWELL,TAYLOR CROSS,41486.0,CA,AU,IXDQ82214263
CUST45651855,EXTERNAL181700,SUSAN ALLISON,DEANNA WALKER,2209.0,CA,CA,EKDY31236034
CUST19368080,EXTERNAL156805,LI LIU,TONY REED,2762.0,CA,CA,BQQI42436998
CUST95581202,EXTERNAL453047,DR.MRS. SARAH GIBBS,OJAS KALA,2665.0,CA,IN,YSTG85139159
EXTERNAL380707,CUST14400138,CARLA DAVIS,AGNÈS TROTTIER,3072.5,CA,CA,WPIP63773808
EXTERNAL930146,CUST83398443,NATHAN GOULET-MOREAU,CRAIG ROBBINS,5116.0,CA,CA,HJWC74351519
EXTERNAL325168,CUST18724212,ARHAAN GUHA,BRIAN GARCIA,17180.0,IN,CA,ICQL63132218
EXTERNAL991982,CUST74469816,RENEE RUSSELL,DULCE DÁVILA,9054.0,CA,CA,SWJY89658833
EXTERNAL538573,CUST72549534,DR.ROBIN MITCHELL,VIRGINIA BROWNING,3570.0,CA,CA,YICU56586053
EXTERNAL227406,CUST56928404,FRÉDÉRIC LACHANCE,CATHERINE BÉGIN,9220.0,CA,CA,TILU44102421
EXTERNAL174072,CUST33865240,TRAVIS JONES,DR.REGINA HAWKINS,1120.0,US,CA,NDGX28116716
EXTERNAL450208,CUST43888706,FRANK WILLIAMS,LISA BENNETT,3921.0,CA,CA,LFHA40950331
CUST89785289,CUST57477640,GAO FAN,DEBRA SMITH,8796.0,CA,CA,IZQK75139194
CUST17917892,CUST72826375,LI YU,ASHLEY TORRES,1007.0,CA,CA,YXUX47431971
CUST35502339,EXTERNAL286411,DOUGLAS COOPER,DR.ALEXANDRIA JACOBSON,2384.0,CA,CA,THOD26525113
CUST66355701,CUST70513703,KAYLA WHITE,LISA WOLF,1078.0,CA,CA,YIOT74999917
EXTERNAL454759,CUST85738081,AMY WONG,SAVANNAH ROSS,7779.0,US,CA,JTBH64925801
CUST40330668,CUST12212608,BARBARA WOOD,DR.JULIETTE GENDRON,3562.0,CA,CA,JHSU58531788
CUST79931730,EXTERNAL653523,HEER DUGAL,DR.CHEN WEN,2580.0,CA,CA,TBJK44597849
CUST66159863,CUST67559492,SANDRA RUSH,TAYLOR BROWN,5147.5,CA,CA,YRXB49289651
EXTERNAL159427,CUST17201719,ANDREA FREEMAN,DONALD WILSON,2514.0,CA,CA,JRPH53510984
CUST48991975,CUST26819790,DR.AMANDA MOORE,JARED SIMON,1211.0,CA,CA,ETVD99136640
EXTERNAL667984,CUST76119957,INAAYA  GALA,DR.MANUEL HUYNH,1101.0,IN,CA,LFOL99340862
EXTERNAL581726,CUST38045945,JUSTIN WILSON,LIC. ÁNGELA DE LEÓN,1240.5,CA,CA,KCWE29212100
CUST56597601,EXTERNAL178050,JOHN SCHWARTZ,PU XIU MEI,3208.0,CA,CN,PQZM69112635
EXTERNAL711477,CUST10629284,KAPUSTIN LEV EDGAROVICH,MICHAEL TAYLOR,1091.5,RU,CA,NOSZ46462039
CUST53095617,EXTERNAL647547,CHERYL THOMAS,VERONICA OLSON,1432.0,CA,CA,KYZV70239075
CUST83583793,CUST18046313,KEVIN THOMAS,BRITTANY CASTILLO,2590.0,CA,CA,LKED38971886
EXTERNAL554786,CUST70404941,IVANA TANK,DAVID BISHOP,16380.0,IN,CA,DDXG31630764
CUST54137835,EXTERNAL738941,KARINE LACROIX,VALERIE FRENCH,4638.0,CA,UK,UGMX73387157
EXTERNAL574444,CUST80738834,ZACHARY THOMPSON,CHRISTINE MOORE,1037.0,CA,CA,KTJI87576444
CUST85322086,CUST36981488,SCOTT LEWIS,STEVEN STEPHENS,31819.0,CA,CA,IHAR16759484
EXTERNAL631948,CUST21077941,JASON MCCARTY,ALEXANDER ROBERTSON,9052.0,CA,CA,COZF18443013
CUST68822872,CUST31048543,RICHARD LAMONTAGNE,KARA COBB,7026.0,CA,CA,FTLH98273689
EXTERNAL604638,CUST21245971,WILLIE PARKS,EUGENE PARKER,4710.0,CA,CA,XNLC73820679
EXTERNAL464576,CUST38177499,DR. MARÍA FELICIANO,TRACY THOMPSON,1775.0,CA,CA,ZXOR36236407
EXTERNAL594126,CUST45200095,EUGENIA ALONSO ARAGÓN,EDWARD HOPKINS,5770.0,CA,CA,NLGS97065517
CUST29320857,EXTERNAL338428,LEAH FLORES,PARINAAZ BANSAL,2860.0,CA,CA,TNKW56630160
EXTERNAL133100,CUST77509666,ANGELA HINES,ALEXANDRA PEREZ,31420.5,CA,CA,UHSI20031672
CUST39357039,EXTERNAL446794,JAYANT JHA,IND.BRIAN HALL,1620.0,CA,CA,ZISD24072997
CUST71430847,CUST53185470,ALEXANDER WATKINS,JENNIFER HORTON,4900.0,CA,CA,RCAI64819048
EXTERNAL566038,CUST80469447,AARON RODRIGUEZ,YVONNE HOLLOWAY,8120.0,US,CA,QWVW52028015
CUST44107734,CUST13606745,DRISHYA BAL,DR.RAYMOND SHAH,4290.0,CA,CA,ICVE78835401
EXTERNAL228080,CUST48850650,JASON GROSS,IRMA ORNELAS FLÓREZ,15142.0,CA,CA,PTVF27876655
CUST74211683,CUST71953656,HUGUES PILON,AUDREY MILLER,1654.0,CA,CA,SAVS26408149
CUST90853412,CUST14487914,AMBER FOSTER,ELIZABETH ADAMS DVM,1806.0,CA,CA,VTBI24470592
EXTERNAL293964,CUST96817482,PATRICIA LABBÉ,JOSHUA SMITH,2825.0,CA,CA,WBWS38287210
CUST79397749,CUST61730230,THÉODORE CYR,SARAH LEVINE,1611.0,CA,CA,JHOE34932149
CUST96889614,CUST62155987,RUSSELL LAWSON,CHEN LING,1022.0,CA,CA,YXGV94535238
CUST62725346,CUST19113250,NISHITH BOSE,YANG LEI,1535.5,CA,CA,MGOU50829355
CUST74553251,EXTERNAL722980,AARUSH VAIDYA,MARY GARCIA,1789.0,CA,CA,KJAX87441991
